ptc_start, x=-0.000556014, px=-9.6486e-05, y=0.000432532, py=6.1753e-05, t=8.79998e-05, pt=0.00223905044;
ptc_start, x=0.000652854, px=0.000144202, y=0.000146219, py=2.6832e-05, t=0.00013266259999999999, pt=0.00319742412;
ptc_start, x=0.000565743, px=4.9878e-05, y=-0.000175434, py=-5.6162e-05, t=-1.17166e-05, pt=0.00012085216;
ptc_start, x=0.000559501, px=0.000102591, y=-0.000142655, py=-2.2944e-05, t=-4.2592199999999995e-05, pt=-0.00079323651;
ptc_start, x=8.8849e-05, px=1.6689e-05, y=2.5172e-05, py=-1.1364e-05, t=4.44514e-05, pt=0.00103371191;
ptc_start, x=5.4102e-05, px=2.7698e-05, y=-4.73e-07, py=1.3616e-05, t=-1.76148e-05, pt=-0.00067128919;
ptc_start, x=-0.000303851, px=-3.8905e-05, y=-8.4239e-05, py=-2.2817e-05, t=-1.89392e-05, pt=-0.0009413945199999999;
ptc_start, x=-0.000392922, px=-3.694e-05, y=0.00016751, py=9.856e-06, t=6.05122e-05, pt=0.00277021349;
ptc_start, x=-3.2428e-05, px=1.3181e-05, y=0.00014246, py=1.6642e-05, t=2.5327399999999997e-05, pt=0.00064365103;
ptc_start, x=-0.000535069, px=-0.000107335, y=0.000448482, py=7.1024e-05, t=-9.034479999999999e-05, pt=-0.0019336617299999998;
ptc_start, x=-0.000131705, px=-1.0063e-05, y=0.000322959, py=6.5471e-05, t=-5.49052e-05, pt=-0.0015864751099999997;
ptc_start, x=-0.000266743, px=-4.3969e-05, y=-0.000122767, py=-3.3766e-05, t=-7.98812e-05, pt=-0.00236830022;
ptc_start, x=4.397e-05, px=4.4568e-05, y=-0.000105568, py=-3.322e-05, t=-1.32958e-05, pt=-8.716554e-05;
ptc_start, x=-0.000196454, px=-1.3853e-05, y=0.000120255, py=1.6591e-05, t=-9.5354e-05, pt=-0.00211021239;
ptc_start, x=0.000109914, px=3.6268e-05, y=-0.000182107, py=-6.3129e-05, t=-6.144459999999999e-05, pt=-0.00239428728;
ptc_start, x=0.000257376, px=4.7684e-05, y=-0.000345047, py=-8.7895e-05, t=-0.0001193542, pt=-0.0024959009899999996;
ptc_start, x=0.000481184, px=9.5638e-05, y=0.000140749, py=3.6344e-05, t=5.7425199999999994e-05, pt=0.0018807241199999998;
ptc_start, x=-2.2372e-05, px=-4.879e-06, y=0.000188881, py=7.161e-06, t=7.8008e-06, pt=-0.00035432397;
ptc_start, x=-0.00051014, px=-0.000123036, y=-0.000176205, py=-6.6367e-05, t=0.000147112, pt=0.00360827423;
ptc_start, x=-2.0121e-05, px=3.35e-07, y=-0.000200487, py=-6.0528e-05, t=-4.4504599999999994e-05, pt=-0.00074790441;
ptc_start, x=-0.000311686, px=-8.5495e-05, y=-0.000511839, py=-0.000106088, t=-8.106839999999999e-05, pt=-0.00237063684;
ptc_start, x=0.000232471, px=3.7269e-05, y=-0.000504971, py=-7.2939e-05, t=-8.861439999999999e-05, pt=-0.00234794989;
ptc_start, x=0.000140833, px=-9.73e-07, y=-0.000105507, py=-3.1654e-05, t=0.0001339338, pt=0.0031449003299999995;
ptc_start, x=-0.00029659, px=-2.0587e-05, y=0.000316647, py=9.4539e-05, t=8.7087e-05, pt=0.0020025502199999996;
ptc_start, x=-0.000224504, px=-9.608e-06, y=0.000151119, py=2.2756e-05, t=2.3209199999999998e-05, pt=0.0006109258099999999;
ptc_start, x=-0.000141945, px=-5.929e-05, y=-0.000457742, py=-5.9822e-05, t=-8.61812e-05, pt=-0.00222364923;
ptc_start, x=-8.8849e-05, px=-3.3621e-05, y=2.46e-05, py=8.351e-06, t=-0.0001073268, pt=-0.00188333662;
ptc_start, x=-0.000521353, px=-8.9075e-05, y=3.7011e-05, py=-3.774e-06, t=9.94392e-05, pt=0.00223231228;
ptc_start, x=-0.000223416, px=-1.5515e-05, y=0.000166779, py=2.3814e-05, t=7.59094e-05, pt=0.00102312397;
ptc_start, x=-7.598e-05, px=1.523e-05, y=0.000370766, py=0.000105813, t=-2.6149199999999997e-05, pt=-0.0017459755499999998;
ptc_start, x=0.000588514, px=0.000110042, y=0.000426564, py=7.5136e-05, t=-3.94604e-05, pt=-0.0009169728699999999;
ptc_start, x=5.8254e-05, px=2.2065e-05, y=-0.00013267, py=-3.5397e-05, t=0.000140784, pt=0.0033332741199999997;
ptc_start, x=0.000210043, px=3.192e-05, y=-0.000205225, py=-1.5808e-05, t=7.78834e-05, pt=0.00120777338;
ptc_start, x=2.4743e-05, px=3.619e-06, y=0.000250585, py=3.45e-07, t=-2.69528e-05, pt=-0.00176178849;
ptc_start, x=-0.000512631, px=-0.000106143, y=2.8884e-05, py=-7.602e-06, t=2.3360399999999997e-05, pt=0.00031585125;
ptc_start, x=0.000372274, px=4.6527e-05, y=0.000239884, py=4.3067e-05, t=-4.88726e-05, pt=-0.0010941693399999998;
ptc_start, x=0.00037821, px=7.4366e-05, y=0.000638419, py=0.000158586, t=-4.33146e-05, pt=-0.0005325654399999999;
ptc_start, x=5.819e-05, px=-5.558e-06, y=0.000121842, py=-2.9e-07, t=0.00012993679999999999, pt=0.00319632478;
ptc_start, x=0.000101096, px=2.481e-05, y=5.0461e-05, py=-2.7791e-05, t=-1.8624199999999997e-05, pt=-0.00092606228;
ptc_start, x=0.000591835, px=9.0258e-05, y=7.5459e-05, py=4.887e-06, t=-0.00015339799999999998, pt=-0.0026398622799999995;
ptc_start, x=-0.000430554, px=-9.5782e-05, y=0.000142104, py=-6.399e-06, t=-6.664e-06, pt=0.00051613386;
ptc_start, x=9.4317e-05, px=8.009e-06, y=-8.3774e-05, py=-2.3769e-05, t=-3.61718e-05, pt=-0.0017063742299999998;
ptc_start, x=-7.3992e-05, px=-2.289e-06, y=0.000191512, py=1.7629e-05, t=9.306779999999998e-05, pt=0.00287993849;
ptc_start, x=0.000396657, px=0.000122279, y=0.000139146, py=5.8495e-05, t=-3.76334e-05, pt=-0.0012542758799999997;
ptc_start, x=-8.0568e-05, px=-8.688e-06, y=-0.000236902, py=-2.1053e-05, t=0.000145572, pt=0.00352549978;
ptc_start, x=-0.000132426, px=4.796e-06, y=0.000128746, py=3.3513e-05, t=-4.3055599999999995e-05, pt=-0.00075890408;
ptc_start, x=-0.000402609, px=-5.9567e-05, y=-0.000131117, py=-4.7564e-05, t=-5.2542e-05, pt=-0.0010765966199999999;
ptc_start, x=0.000286717, px=7.3535e-05, y=-0.000179801, py=-6.491e-06, t=-6.364539999999999e-05, pt=-0.0027519259899999996;
ptc_start, x=-0.00041891, px=-5.4998e-05, y=-0.000270628, py=-3.388e-05, t=3.61844e-05, pt=0.00215049923;
ptc_start, x=6.478e-05, px=3.468e-05, y=0.00048965, py=0.000150488, t=-0.00011727099999999998, pt=-0.00235070033;
ptc_start, x=0.000151648, px=1.772e-06, y=-0.000109877, py=-4.4965e-05, t=-0.00013568939999999998, pt=-0.00267189989;
ptc_start, x=-0.000251118, px=-3.302e-05, y=-6.1753e-05, py=-3.4764e-05, t=-2.81036e-05, pt=-0.00201492511;
ptc_start, x=-0.000306477, px=-5.2132e-05, y=-0.000415458, py=-0.000110927, t=4.57268e-05, pt=0.0011941319499999999;
ptc_start, x=9.8244e-05, px=-5.409e-06, y=0.000159981, py=-8.834e-06, t=5.1366e-05, pt=0.00118523691;
ptc_start, x=8.2316e-05, px=3.1377e-05, y=3.1145e-05, py=-1.9393e-05, t=-0.00012201279999999998, pt=-0.00115303419;
ptc_start, x=-0.000187165, px=-5.5802e-05, y=-0.000233854, py=-2.9618e-05, t=1.2678399999999999e-05, pt=-0.00017223272;
ptc_start, x=-2.034e-05, px=-5.457e-06, y=7.801e-05, py=3.3795e-05, t=-0.000155036, pt=-0.00242522555;
ptc_start, x=0.000259578, px=-2.1785e-05, y=-4.4944e-05, py=-5.33e-06, t=-0.0001360086, pt=-0.0031761123899999998;
